id,user_id,task_type,description,related_link,date_from,date_to,status,priority,created_at,updated_at,created_by,assigned_by,start_time,end_time,duration_minutes
b5cc6f71-e0de-455a-aac4-f401f0cd5f64,5e79744b-61bd-4698-9823-bc234914d767,Cover Session,"cover session out of my team Cover Sessions: 4:30 PM, 7:30 PM, 6:00 PM, 9:00 PM",,2026-02-09,2026-02-09,done,4,2026-02-13 22:24:08.991866+00,2026-02-13 22:24:08.991866+00,,,,,240
83e14b31-5843-4fb7-b77c-cc5bd459c948,5e79744b-61bd-4698-9823-bc234914d767,Cover Session,"cover session out of my team Cover Sessions: 6:00 PM",,2026-02-08,2026-02-08,done,4,2026-02-13 22:24:56.346679+00,2026-02-13 22:24:56.346679+00,,,,,60
0d203b78-7d48-4db5-a8a8-2db47bd0314f,5e79744b-61bd-4698-9823-bc234914d767,Cover Session,"cover session out of my team Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM",,2026-02-07,2026-02-07,done,4,2026-02-13 22:28:11.099883+00,2026-02-13 22:28:11.099883+00,,,,,180
dcc71db0-207b-4091-b866-b763db626fb2,11dd4b0c-9af0-4901-a65a-252d72623af0,Other,Supporting the team with the needed material and answer their inquiries,,2026-02-13,2026-02-13,done,2,2026-02-13 16:07:39.390762+00,2026-02-13 22:49:49.820487+00,,,,,,
8cf1feb9-a0a3-466d-89e3-8b747de12283,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-106812 cover session after 15 minutes Cover Sessions: 9:00 PM",,2026-02-13,2026-02-13,done,3,2026-02-13 22:51:47.927704+00,2026-02-13 22:51:47.927704+00,,,,,60
f3f36ed7-0789-45c9-adb0-189199d88469,9264a829-0c2b-44da-8e1c-4c5eb463dcc3,Check Flags,check if it is valid,,2026-02-01,2026-02-01,done,2,2026-02-13 23:24:18.48897+00,2026-02-13 23:24:18.48897+00,,,14:00,15:00,60
25f41a7c-a5f5-4964-8222-2eb55736559e,9264a829-0c2b-44da-8e1c-4c5eb463dcc3,One-to-One Meeting,evaluation,,2026-02-08,2026-02-08,done,2,2026-02-13 23:27:08.719424+00,2026-02-13 23:27:08.719424+00,,,22:05,23:00,55
8c4e0c6d-8278-4ba3-8111-e8f19c6f7fd3,9264a829-0c2b-44da-8e1c-4c5eb463dcc3,Team Meeting,keep tracking,,2026-02-10,2026-02-10,done,2,2026-02-13 23:26:02.731038+00,2026-02-13 23:27:17.436514+00,,,14:00,14:45,45
3d567025-6663-4f33-ba33-872a7bf3f0f5,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,"outside subteam Cover Sessions: 4:30 PM, 9:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 12:39:07.506534+00,2026-02-14 19:10:21.716446+00,,,,,,
268eeed6-9475-43b5-8541-7ef06b7a1541,c1402d6f-183f-4afe-af13-6319784141e9,Other,Checking Fatma Development plan,,2026-02-14,2026-02-14,done,2,2026-02-14 02:19:03.682499+00,2026-02-14 02:21:25.003984+00,,,04:20,04:47,27
a0ad6a87-38b4-433a-a55f-ae2665d1bc85,c1402d6f-183f-4afe-af13-6319784141e9,Other,"Share new teaching strategy with team on slack and thank tutor Fatma",,2026-02-14,2026-02-14,done,3,2026-02-14 02:20:16.07727+00,2026-02-14 15:41:25.736806+00,,,14:29,14:40,11
8a8468d5-bc5a-4aec-88b4-1b680db7ee51,c1402d6f-183f-4afe-af13-6319784141e9,Other,prepare for evaluation meeting with tutor (AbdelRahman) review his report,,2026-02-14,2026-02-14,done,4,2026-02-14 01:47:24.604179+00,2026-02-14 02:23:35.345471+00,,,,,,
f3679a9f-cdb7-489e-bb95-3d2fce55741c,2da44565-25c0-4e68-b32e-80971ccd65de,Other,Organizing messages for each slot for the whole week,,2026-02-14,2026-02-14,done,2,2026-02-14 06:01:37.261555+00,2026-02-14 06:18:29.347435+00,,,,,,
f73c142e-370d-4864-a2df-d32dde28b982,c894625b-5096-4856-b3ec-0d9a6abe772d,Team Meeting,"conduct a friendly welcome meeting for the team to get know each other and build good connections",https://zoom.us/rec/share/QSWUoVqDRVm_XzuiVvfbxLO_89RtpDydKvzJl1GPGgN5SdKPqVUMdtvlTlsi5Rga.ypTI6jwtSJkPSWuj?startTime=1770810872000 Passcode: r43Mq3I^,2026-02-11,2026-02-11,done,3,2026-02-14 08:58:50.201554+00,2026-02-14 08:58:50.201554+00,,,14:00,14:30,30
52c4a30a-0d2e-486b-a599-a4d691880335,c894625b-5096-4856-b3ec-0d9a6abe772d,Other,attend the new mentor workshop by Mentor/ Noha , to get familiar with tasks sheets for teams 4 and each mentor rule,,2026-02-08,2026-02-08,done,3,2026-02-14 09:04:35.649664+00,2026-02-14 09:04:35.649664+00,,,14:00,14:30,30
6519f253-8d74-41ad-a235-f56ab1b09709,c949b116-b119-4255-90a4-37adbd685d03,Team Meeting,Q&A Meeting with Batch 112,,2026-02-14,2026-02-14,done,2,2026-02-14 12:42:17.223407+00,2026-02-14 12:42:17.223407+00,,,14:00,15:00,60
fce7c287-ba93-4690-b571-9481a1fa7f4a,188360e8-9c42-43db-b011-b10a443d51bd,Team Meeting,First meeting with team to know each other,,2026-02-14,2026-02-14,done,3,2026-02-13 20:19:44.534554+00,2026-02-14 12:47:03.471688+00,,,,,,
d52f7a4c-a3bf-4927-b1bc-32d0ea373730,57c183de-55fd-48d6-ab8d-09a138b0fd0b,Cover Session,"i informed by the session before it by 25 mins Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 13:02:50.692451+00,2026-02-14 13:02:50.692451+00,,,,,60
6967e1a1-d429-4158-8dc9-89f1a4cf1863,960005ff-dee1-4a44-8c11-33e13cb8ed4f,One-to-One Meeting,Assessment,,2026-02-14,2026-02-14,done,3,2026-02-14 14:16:07.226261+00,2026-02-14 14:16:07.226261+00,,,14:00,14:40,40
18c4f92f-3f2e-435f-b9de-8e0f1001a4f3,960005ff-dee1-4a44-8c11-33e13cb8ed4f,Team Meeting,مناقشة التعديلات الجديدة,,2026-02-14,2026-02-14,done,4,2026-02-14 14:18:05.503201+00,2026-02-14 14:18:05.503201+00,,,14:40,15:00,20
bcf8a518-7f00-4971-bf21-44c0a9beb27a,188360e8-9c42-43db-b011-b10a443d51bd,One-to-One Meeting,i made one to one meeting with tutor (Kareem ) to know each other,,2026-02-14,2026-02-14,done,2,2026-02-14 14:18:17.965045+00,2026-02-14 14:18:28.049967+00,,,,,,
77275818-c7f7-4f61-8fbe-48197ffc9d75,c894625b-5096-4856-b3ec-0d9a6abe772d,Check Flags,check T-12149 yellow flag,,2026-02-14,2026-02-14,done,3,2026-02-14 12:01:45.642037+00,2026-02-14 14:19:02.49192+00,,,,,,
4441545a-4c5c-4ca7-bbdb-6e35a74568b6,c894625b-5096-4856-b3ec-0d9a6abe772d,Cover Session,"session slot Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 09:28:08.82334+00,2026-02-14 14:19:09.3202+00,,,,,60
6a0eaacc-a93a-4907-a1a9-9f79f102c5a2,0af709a7-115e-4c62-9863-c0c078daf370,Team Meeting,Workshop meeting,,2026-02-15,2026-02-15,done,3,2026-02-14 12:41:58.411707+00,2026-02-15 19:27:58.825965+00,,,,,,
d3a7c50f-1359-472d-bd42-15cc6bd64aed,6345052b-8082-42f6-af04-1e0bd9a21d5b,Other,Shadow eval. Meeting with Ahmed Samir (tutor Somaya T-11380),,2026-02-14,2026-02-14,done,2,2026-02-14 10:46:55.30426+00,2026-02-14 15:02:51.203676+00,,,13:30,14:00,30
3b592b76-7aec-4b81-a7c9-ede03c980f95,2037f361-3570-4946-9b8d-e7d24189b59e,One-to-One Meeting,with TL  anan,,2026-02-14,2026-02-14,done,2,2026-02-14 14:51:39.641191+00,2026-02-14 14:51:39.641191+00,,,14:00,14:30,30
da80a292-9a6b-4b04-aa73-e6940222d372,2037f361-3570-4946-9b8d-e7d24189b59e,Cover Session,"out of team Cover Sessions: 3:00 PM, 9:00 PM",,2026-02-14,2026-02-14,done,4,2026-02-14 14:52:10.262589+00,2026-02-14 14:52:10.262589+00,,,,,120
e4ad76ba-d757-4d50-8a72-326b67dd2379,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,"full day Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 4:30 PM, 7:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 14:11:45.670259+00,2026-02-14 20:04:22.811328+00,,,,,,
ab2d4e53-c24b-4365-91c1-dd437b8ea156,c1402d6f-183f-4afe-af13-6319784141e9,Other,working on Ramadan activities for my team,https://forms.gle/UjBJcoAkE1HMiFuW8,2026-02-14,2026-02-14,done,4,2026-02-14 01:48:45.664084+00,2026-02-14 15:41:08.911849+00,,,,,,
5fe38bb2-66d8-4f07-95e9-0359bdcace5a,188360e8-9c42-43db-b011-b10a443d51bd,Cover Session,"i have 2 sessions today Cover Sessions: 3:00 PM, 9:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 11:32:23.876416+00,2026-02-14 20:07:24.010262+00,,,,,,
11756ed6-60ea-4cc8-ae8e-54b43ad95186,8bbfaf3e-70d2-46f4-8748-47e04282553d,Cover Session,"Covering Sessions Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 9:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 11:11:02.112017+00,2026-02-15 11:49:21.052085+00,,,,,240
b259e625-e36e-42de-9ae6-5ca2994f7064,c894625b-5096-4856-b3ec-0d9a6abe772d,Other,schedule reminder posts for this week on sub-team slack channel,,2026-02-14,2026-02-18,in_progress,2,2026-02-14 09:25:56.565404+00,2026-02-15 12:17:55.692311+00,,,14:00,14:15,15
8cbd3de7-18ff-4817-9eae-72fb462b1965,0af709a7-115e-4c62-9863-c0c078daf370,One-to-One Meeting,Evaluation meeting with esraa,,2026-02-15,2026-02-15,done,3,2026-02-14 12:40:56.407124+00,2026-02-15 19:28:05.365565+00,,,,,,
82ba2875-7839-477e-b8c0-c63f80b10671,6345052b-8082-42f6-af04-1e0bd9a21d5b,Other,"Check Study plan progress T-11388-Israa Mohamed Mahmoud Mohamed-G(9-10) M1-Notified T-11380 Somaya Saeed Abdullah Abdelrahman G(3-4) M2 In Progress,G(7-8) M3-In Progress T-11418 Basmala Osama Kamal Eldin G(5-6) M2-In Progress",,2026-02-14,2026-02-18,in_progress,3,2026-02-13 16:04:38.317795+00,2026-02-16 12:49:19.588707+00,,,,,,
576d222f-929c-49eb-b223-88983196cfba,2037f361-3570-4946-9b8d-e7d24189b59e,Other,"sending cs cases (reem ,eslam , mariam)",,2026-02-14,2026-02-14,done,2,2026-02-14 14:53:09.847061+00,2026-02-14 14:53:09.847061+00,,,16:00,17:00,60
6d25a7d1-0dee-4b83-8a71-2f176cd77268,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Covering Cover Sessions: 3:00 PM, 7:30 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 15:01:28.827164+00,2026-02-14 15:01:28.827164+00,,,,,120
4e89771d-ccb3-46dd-8089-73c051e6fda4,6345052b-8082-42f6-af04-1e0bd9a21d5b,Cover Session,"G4 S2 L3: Jarvis, on repeat Cover Sessions: 3:00 PM https://zoom.us/rec/share/23LAdP6NFotqwrB1ocFI--G5ftAGOw-1Q2ZevNL2InYcB_Ux9KXBFEFL1SUlcG0.V2bplGdMF8iSDZfL Passcode: .YNdLYS2",https://zoom.us/rec/share/23LAdP6NFotqwrB1ocFI--G5ftAGOw-1Q2ZevNL2InYcB_Ux9KXBFEFL1SUlcG0.V2bplGdMF8iSDZfL,2026-02-14,2026-02-14,done,3,2026-02-14 10:48:45.425413+00,2026-02-14 15:02:36.031394+00,,,15:00,16:11,71
8c48990a-29bf-4307-9e29-aca17bc0edc4,6345052b-8082-42f6-af04-1e0bd9a21d5b,Team Meeting,"-Let each member introduce themselves (name + interest + what they expect) -Clarify the goal of the program (what they will gain by the end) -Small icebreaker activity (simple challenge or funny question) -Open floor Q&A https://zoom.us/rec/share/oMxGyHL5y_PmIX5JQ9cbvA4LoM23OkVFrT1P-e3wJ6809VztZsJFQUuTg2isHHT0.DA-0EWSuTEW1wE05 Passcode: bDE1var=",https://zoom.us/rec/share/oMxGyHL5y_PmIX5JQ9cbvA4LoM23OkVFrT1P-e3wJ6809VztZsJFQUuTg2isHHT0.DA-0EWSuTEW1wE05,2026-02-14,2026-02-14,done,3,2026-02-13 10:28:25.759456+00,2026-02-14 15:04:11.607545+00,,,14:00,14:45,45
374308d8-45af-4e77-b24b-55d0c98ef74c,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"S-234128 Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 15:10:00.063077+00,2026-02-14 15:10:00.063077+00,,,,,60
9d8b2f7b-5a40-45b4-9359-8fa2d7bd2be0,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,Meeting presentation.,,2026-02-14,2026-02-14,done,3,2026-02-14 15:45:55.599573+00,2026-02-14 15:45:55.599573+00,,,16:45,17:45,60
53cca4db-7f83-489f-aeff-ccf242793b14,d7c33a8a-1c83-4cc3-a1b9-72787c40d165,One-to-One Meeting,"Evaluation meeting With instructor T-8949, I responded to her questions in the case as well as in the quality report.",https://zoom.us/rec/share/CDkt3HE0A_LBqLAV5UYO68p8S-AGHb6XouuJZT7zBX1uQw6MrbjBXkHo_rnfPj4.8ZbwyFLb5Rpg5Xfn,2026-02-14,2026-02-14,done,3,2026-02-14 16:07:59.749982+00,2026-02-14 16:07:59.749982+00,,,17:00,17:45,45
702c1e76-4c02-44b2-96be-8f8a19c3a39e,d7c33a8a-1c83-4cc3-a1b9-72787c40d165,Cover Session,"Not in my subteam Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 7:30 PM, 9:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 15:48:36.825747+00,2026-02-14 16:08:45.887887+00,,,,,300
e826f703-f52a-493d-9e86-5351162679bb,2c0e48c9-68e1-4d57-ac89-12f394f2dd0b,Study Plan,"Study Plan – March Tutor Name: Aalaa Adel Adam Abdullah Tutor ID: T-8451 Assigned Modules: Grade 5 – 6 | Module 1 Grade 1 – 2 | Module 2",,2026-02-14,2026-02-14,done,2,2026-02-13 21:18:13.988176+00,2026-02-14 16:11:42.944798+00,,,14:18,15:00,42
4ec87d7f-95f8-4aeb-9463-969b7603bd19,c894625b-5096-4856-b3ec-0d9a6abe772d,Study Plan,check tutors study on LMS , then follow with them to complete the assigned modules before the deadline , update the study plan sheet,,2026-02-14,2026-02-18,in_progress,3,2026-02-14 16:12:53.387566+00,2026-02-14 16:12:53.387566+00,,,,,,
1e6176c9-6350-46ce-9ca4-ee1700e71b56,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,finishing canva work,,2026-02-13,2026-02-13,done,2,2026-02-14 16:23:44.541666+00,2026-02-14 16:23:44.541666+00,,,14:00,16:00,120
9258e265-5d42-4e5b-9660-bb76c30f765d,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,assest tutor,,2026-02-13,2026-02-13,done,2,2026-02-14 16:26:48.453651+00,2026-02-14 16:26:48.453651+00,,,,,,
d29d0225-37f3-4790-ac72-d8f05954735d,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,assest tutor  menna,,2026-02-13,2026-02-13,done,2,2026-02-14 16:27:06.763226+00,2026-02-14 16:27:06.763226+00,,,,,,
841167f0-be7a-4f2e-9d1b-1fbbdd1a1908,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Other,wroking on ramdan challenge,,2026-02-13,2026-02-13,done,2,2026-02-14 16:27:29.456946+00,2026-02-14 16:27:29.456946+00,,,,,,
64ae18e4-11b3-4a92-845b-f6fefc6e3f2d,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"slot 3 Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 16:28:04.749021+00,2026-02-14 16:28:04.749021+00,,,,,60
630ef0b6-45ce-4811-9e4b-a44fa988d2e9,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"slot 4:30 Cover Sessions: 4:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 16:28:37.1204+00,2026-02-14 16:28:37.1204+00,,,,,60
937972a7-5938-4b0a-bb17-4f10fd46c201,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"slot 7 Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 16:28:59.070808+00,2026-02-14 16:28:59.070808+00,,,,,60
814f3bb5-1275-4809-8907-7849776cba59,2037f361-3570-4946-9b8d-e7d24189b59e,Cover Session,"out of team Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,4,2026-02-14 16:59:42.721561+00,2026-02-14 16:59:42.721561+00,,,,,60
c21cbf9b-8912-4596-834e-042e79b887d5,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,"Giving T-12228 tips to be able to study M1 in Godot for sessions 9 , 10 , 11 & 12 by reviewing the slides of the mentioned sessions and sending him records in slack for each session as he asked me to assist him.",,2026-02-14,2026-02-14,done,3,2026-02-14 17:03:07.621254+00,2026-02-14 17:03:07.621254+00,,,18:00,18:30,30
f6476cfd-1caa-46d5-88a5-32b8ecddf164,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Check Flags,Check Team 04 Flags And Remind my teammate,,2026-02-14,2026-02-21,done,2,2026-02-14 17:05:45.224572+00,2026-02-14 17:05:45.224572+00,,,,,,
27316187-a48f-4be3-b19d-cab68a9e6517,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,Check Team 04 CS Tickets,,2026-02-14,2026-02-14,done,2,2026-02-14 17:06:46.133558+00,2026-02-15 02:10:50.869612+00,,,,,,
3fc3f81d-d522-4882-a139-d5a905f8a3c9,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,Send Alaa Saber CS Ticket,,2026-02-14,2026-02-14,done,2,2026-02-14 17:07:13.402904+00,2026-02-15 02:10:46.408611+00,,,,,,
fbbb5ede-736a-46ec-92e5-61af4863575c,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,Check the Team 4 Quality Database and send the comments that need to improve comments to tutors,,2026-02-14,2026-02-14,done,2,2026-02-14 17:26:11.442281+00,2026-02-14 17:26:11.442281+00,,,,,,
dacaa5e1-7c3d-4438-b9d8-3b80050ee534,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Cover Session,"Cover 2 Sessions out of my team Cover Sessions: 3:00 PM, 4:30 PM Cover Sessions: 3:00 PM, 4:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 17:05:11.699313+00,2026-02-14 17:26:30.559382+00,,,,,,
2c7320e3-6952-4433-b980-743371ce97a3,316e69c6-4baa-49c3-aec7-eef97b2756ee,Other,Preparing for an ai session,,2026-02-14,2026-02-14,done,2,2026-02-14 17:26:59.43594+00,2026-02-14 17:26:59.43594+00,,,19:00,19:26,26
351b2b16-766a-4595-94ca-98646ec7c9f1,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Cover Session,"cover session 7:30 Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 17:27:00.71899+00,2026-02-14 17:27:00.71899+00,,,,,60
67b70290-8be3-40d6-886d-ddeed5d50ac2,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"full day Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 6:00 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-14 16:30:10.429595+00,2026-02-17 12:37:12.811332+00,,,,,,
a529c9a0-f6f7-4bbf-9ac2-0617fce06b22,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"S-183737 Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:47:32.459117+00,2026-02-14 18:47:32.459117+00,,,,,60
2283c8c5-fa3c-4d6a-a7ff-927498c73847,52262890-c566-4bb3-b1b3-9ae52851f182,One-to-One Meeting,with reem to make slides of the upcoming workshop,https://meet.google.com/ifw-xgbb-mdw,2026-02-14,2026-02-14,done,2,2026-02-14 18:49:30.195623+00,2026-02-14 18:49:30.195623+00,,,13:50,,
d416c963-cbd3-4db8-a276-71233b855fd9,52262890-c566-4bb3-b1b3-9ae52851f182,Cover Session,"cover 5 sessions Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 7:30 PM, 9:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:49:56.920495+00,2026-02-14 18:49:56.920495+00,,,,,300
b9d74d1b-4900-4ba0-b122-ae4713cb0c15,5e79744b-61bd-4698-9823-bc234914d767,Cover Session,"cover sessions out of my team Cover Sessions: 4:30 PM, 6:00 PM, 7:30 PM, 3:00 PM",,2026-02-14,2026-02-14,done,4,2026-02-14 18:50:23.29976+00,2026-02-14 18:50:23.29976+00,,,,,240
0c5a0b7a-b665-4050-a7e7-be6dd3d22c2f,52262890-c566-4bb3-b1b3-9ae52851f182,One-to-One Meeting,with shereen to guide her how to dell with S-D1905,https://zoom.us/j/7298478666,2026-02-14,2026-02-14,done,2,2026-02-14 18:53:03.631084+00,2026-02-14 18:53:03.631084+00,,,,,,
5765e276-00ad-4d2b-b081-74d82f5be1c5,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,Supporting team with needed materials.,,2026-02-14,2026-02-14,done,3,2026-02-14 15:57:46.599132+00,2026-02-14 20:00:44.269487+00,,,14:00,22:00,480
65769f9e-5409-4599-8c00-086688340da4,c1402d6f-183f-4afe-af13-6319784141e9,Cover Session,"cover 4 sessions Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 7:30 PM",,2026-02-14,2026-02-14,done,4,2026-02-14 15:42:10.445014+00,2026-02-14 23:07:44.39966+00,,,,,240
5b351760-496d-465f-af74-079bf6c67795,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,Send CS Ticket to Alaa Nabil,,2026-02-14,2026-02-14,done,2,2026-02-14 17:13:49.38004+00,2026-02-15 02:10:41.966079+00,,,,,,
9d7911c4-83b0-4dcf-a92d-fe70972bd72c,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"full day Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 6:00 PM, 9:00 PM",,2026-02-15,2026-02-15,done,2,2026-02-14 16:29:41.907764+00,2026-02-16 11:09:56.904316+00,,,,,300
c42b80a3-fb90-428a-a72f-0a95874c76e9,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"slot 9 Cover Sessions: 9:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 16:29:24.986234+00,2026-02-16 11:10:00.709256+00,,,,,60
6c003b35-ca3b-428f-8c61-5d36df7bbdf4,80b0c01a-eb23-47ed-945b-572314a36b39,Team Meeting,"Policy Informative Feedback Issue",,2026-02-16,2026-02-16,done,2,2026-02-14 15:33:57.731051+00,2026-02-16 14:41:38.983185+00,,,,,,
b27e7269-b225-447e-9aa9-32e6653cc03f,52262890-c566-4bb3-b1b3-9ae52851f182,Other,"report about student S-219854 الاستيودنت دي مستوها ضعيف اوي و كنا بلغنا انها محتاجة downgrade واتحددلها ٢ parent meeting وال parent مدخلش و هي محتاجة تتنقل ل Grade 3-4 هي عندها النهاردة الساعة ٩ و لغاية دلوقتي مفيش اي update حصل ممكن نشوفها L2: Function in Python M2: Chatbot Development with Data Encryption",,2026-02-14,2026-02-14,done,2,2026-02-14 18:54:11.457403+00,2026-02-14 18:54:11.457403+00,,,,,,
a71a8c21-ea0b-4090-9605-ab5b1fa5a6c3,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-D3584 Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:58:15.187486+00,2026-02-14 18:58:15.187486+00,,,,,60
10caca93-fa3c-4968-a914-025faa9d0d20,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-224946 Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:58:40.977036+00,2026-02-14 18:58:40.977036+00,,,,,60
2e887916-b76a-4dd6-b1ca-5f5b95b90041,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-106532 Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:59:08.104654+00,2026-02-14 18:59:08.104654+00,,,,,60
bad99d53-c014-41d6-ba54-54ca4498a52c,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-108579 Cover Sessions: 9:00 PM",,2026-02-14,2026-02-14,done,3,2026-02-14 18:59:38.777906+00,2026-02-14 18:59:38.777906+00,,,,,60
9c124104-4175-4e0b-b1ba-fd8e5f2759e4,10dddfcd-487c-4fdf-b1df-19952e29a06a,Cover Session,"1 session Cover Sessions: 3:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 19:00:58.012849+00,2026-02-14 19:00:58.012849+00,,,,,60
b531a256-3707-4664-bd49-3c24b50ab6b7,11dd4b0c-9af0-4901-a65a-252d72623af0,Other,Supporting the team with the needed material and answer their inquiries.,,2026-02-14,2026-02-14,done,2,2026-02-14 19:01:08.744029+00,2026-02-14 19:01:08.744029+00,,,14:00,22:00,480
3b210e16-7fa3-43d9-9f84-51040d991c53,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,"5 sessions Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 7:30 PM, 4:30 PM",,2026-02-11,2026-02-11,done,2,2026-02-14 19:05:56.070876+00,2026-02-14 19:05:56.070876+00,,,,,300
c0ed7dab-8291-43ae-b5c6-a2f857a522ab,058d547d-0038-432f-8fc0-77aa0d1d06f7,Cover Session,"3 sessions Cover Sessions: 7:30 PM, 4:30 PM, 3:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 19:06:26.332313+00,2026-02-14 19:06:26.332313+00,,,,,180
8783358c-0f3b-41f6-90a0-41bedcd1821a,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,"slot 7:30 inside subteam Cover Sessions: 7:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 19:08:31.364146+00,2026-02-14 19:08:31.364146+00,,,,,60
caa5ce19-f63b-4551-97f8-9fbde7f6eb62,6345052b-8082-42f6-af04-1e0bd9a21d5b,Other,Posting announce for Reminder for study plan,,2026-02-14,2026-02-14,done,2,2026-02-14 15:45:30.907593+00,2026-02-14 19:21:05.990272+00,,,,,,
70b1d65b-f15c-4103-b463-9202dcff6baf,76ecf920-90de-4686-858e-19a6cefcd4fb,Cover Session,"celina hasan samy ellithy S-25293 - Grade 3 - 4 Sat 14 Feb 2026 06:00 PM active NormalenglishL9: Functions - Part 1 M2: Game Development with AI Hazem Hamdy Hassanien T-12764 _______________________________________________________________ Ahmed Ayman Ahmed S-362865 - Grade 5 - 6 Sat 14 Feb 2026 09:00 PM active Normal	english	L5: Following strings M1: Chatbot Development with Python Cover Sessions: 6:00 PM, 9:00 PM",,2026-02-14,2026-02-14,done,2,2026-02-14 19:27:56.512681+00,2026-02-14 19:27:56.512681+00,,,,,120
9f76f1e1-835e-48b8-a02c-1e77030a47c2,9cb6ee20-8a67-43db-8798-608ba59f658b,Team Meeting,"mentors teams hr requests & no show leaves validation",,2026-02-14,2026-02-14,done,2,2026-02-14 19:27:26.804474+00,2026-02-14 19:28:01.042993+00,,,14:00,15:00,60
d42492c5-8479-43c5-88e4-c07f3f3bacab,80b0c01a-eb23-47ed-945b-572314a36b39,Study Plan,make the study plan for the tutors,,2026-02-20,2026-02-20,in_progress,2,2026-02-14 20:32:54.498563+00,2026-02-14 20:33:05.227238+00,,,,,,
